Date,Open,High,Low,Close,Volume
2025-05-07 11:30:00-04:00,194.36000061035156,194.37989807128906,193.60009765625,193.63999938964844,959080
2025-05-07 11:35:00-04:00,193.63999938964844,193.92990112304688,193.25,193.77999877929688,965887
2025-05-07 11:40:00-04:00,193.77000427246094,194.6699981689453,193.72000122070312,194.41000366210938,966320
2025-05-07 11:45:00-04:00,194.41000366210938,194.58999633789062,194.07200622558594,194.08999633789062,596610
2025-05-07 11:50:00-04:00,194.0850067138672,194.66990661621094,193.89999389648438,194.52999877929688,663893
2025-05-07 11:55:00-04:00,194.53599548339844,195.1197967529297,194.39999389648438,195.10499572753906,637978
2025-05-07 12:00:00-04:00,195.10000610351562,195.23500061035156,194.75,194.85000610351562,534758
2025-05-07 12:05:00-04:00,194.86000061035156,195.19000244140625,194.5500030517578,195.0800018310547,526423
2025-05-07 12:10:00-04:00,195.07040405273438,195.27999877929688,194.86199951171875,195.09500122070312,519705
2025-05-07 12:15:00-04:00,195.0800018310547,195.2899932861328,194.8000030517578,195.27000427246094,517522
2025-05-07 12:20:00-04:00,195.28030395507812,195.3699951171875,194.50999450683594,194.5399932861328,646594
2025-05-07 12:25:00-04:00,194.53500366210938,195.11000061035156,194.52999877929688,194.8699951171875,437075
2025-05-07 12:30:00-04:00,194.85000610351562,194.99989318847656,194.5749969482422,194.92999267578125,925731
2025-05-07 12:35:00-04:00,194.92999267578125,195.10000610351562,194.7899932861328,195.0,323582
2025-05-07 12:40:00-04:00,194.99000549316406,195.5500030517578,194.9600067138672,195.52999877929688,397792
2025-05-07 12:45:00-04:00,195.51849365234375,195.58999633789062,195.27999877929688,195.3699951171875,284663
2025-05-07 12:50:00-04:00,195.39500427246094,195.5500030517578,195.25999450683594,195.52999877929688,265623
2025-05-07 12:55:00-04:00,195.52999877929688,195.77999877929688,195.50999450683594,195.62100219726562,312033
2025-05-07 13:00:00-04:00,195.61500549316406,195.75999450683594,195.4600067138672,195.61000061035156,268941
2025-05-07 13:05:00-04:00,195.6199951171875,195.6699981689453,195.2899932861328,195.33999633789062,276774
2025-05-07 13:10:00-04:00,195.34300231933594,195.60000610351562,195.2100067138672,195.57009887695312,220401
2025-05-07 13:15:00-04:00,195.5998992919922,195.6497039794922,195.3300018310547,195.4149932861328,236020
2025-05-07 13:20:00-04:00,195.38999938964844,195.39999389648438,195.0500030517578,195.3300018310547,302653
2025-05-07 13:25:00-04:00,195.3636932373047,195.50360107421875,195.3000030517578,195.3000030517578,235672
2025-05-07 13:30:00-04:00,195.32000732421875,195.36000061035156,195.05430603027344,195.11000061035156,270173
2025-05-07 13:35:00-04:00,195.11849975585938,195.11849975585938,194.80999755859375,194.99000549316406,355458
2025-05-07 13:40:00-04:00,194.99000549316406,195.00999450683594,194.5,194.63999938964844,378562
2025-05-07 13:45:00-04:00,194.64999389648438,195.11000061035156,194.625,194.9949951171875,351517
2025-05-07 13:50:00-04:00,194.9949951171875,195.11000061035156,194.22999572753906,194.69000244140625,528091
2025-05-07 13:55:00-04:00,194.66000366210938,194.8300018310547,194.35000610351562,194.66000366210938,456110
2025-05-07 14:00:00-04:00,194.61500549316406,195.1300048828125,194.3300018310547,194.77000427246094,465712
2025-05-07 14:05:00-04:00,194.74549865722656,194.77000427246094,193.3000030517578,193.54849243164062,789162
2025-05-07 14:10:00-04:00,193.51499938964844,193.9593963623047,193.3905029296875,193.72999572753906,414300
2025-05-07 14:15:00-04:00,193.6999969482422,193.99000549316406,193.4600067138672,193.8625030517578,397213
2025-05-07 14:20:00-04:00,193.85000610351562,194.30999755859375,193.83999633789062,193.89999389648438,358684
2025-05-07 14:25:00-04:00,193.88999938964844,194.23049926757812,193.7899932861328,194.00999450683594,348405
2025-05-07 14:30:00-04:00,193.9969940185547,194.83999633789062,193.83140563964844,194.6999969482422,420990
2025-05-07 14:35:00-04:00,194.72000122070312,195.22999572753906,194.44000244140625,195.16000366210938,470105
2025-05-07 14:40:00-04:00,195.16000366210938,195.17999267578125,194.74000549316406,194.86000061035156,292627
2025-05-07 14:45:00-04:00,194.8800048828125,195.03500366210938,194.0399932861328,194.35409545898438,488692
2025-05-07 14:50:00-04:00,194.4250030517578,194.71499633789062,194.11000061035156,194.57000732421875,366604
2025-05-07 14:55:00-04:00,194.61000061035156,195.7100067138672,194.61000061035156,195.44000244140625,564483
2025-05-07 15:00:00-04:00,195.44000244140625,195.44500732421875,194.91000366210938,195.17999267578125,445221
2025-05-07 15:05:00-04:00,195.19500732421875,195.44000244140625,194.89999389648438,195.30999755859375,304896
2025-05-07 15:10:00-04:00,195.2899932861328,195.32000732421875,194.72999572753906,195.10800170898438,332948
2025-05-07 15:15:00-04:00,195.10000610351562,195.24960327148438,194.72000122070312,195.2100067138672,374971
2025-05-07 15:20:00-04:00,195.19000244140625,195.1999969482422,194.66000366210938,194.66000366210938,413181
2025-05-07 15:25:00-04:00,194.7100067138672,194.7100067138672,194.1199951171875,194.32000732421875,411696
2025-05-07 15:30:00-04:00,194.33999633789062,194.94900512695312,194.2899932861328,194.5500030517578,423070
2025-05-07 15:35:00-04:00,194.5500030517578,195.27459716796875,194.48500061035156,195.1999053955078,527876
2025-05-07 15:40:00-04:00,195.1999969482422,197.4698944091797,195.05999755859375,196.2050018310547,1464093
2025-05-07 15:45:00-04:00,196.22000122070312,196.75999450683594,195.6300048828125,195.7899932861328,845724
2025-05-07 15:50:00-04:00,195.6999969482422,196.0800018310547,195.0500030517578,195.77000427246094,958288
2025-05-07 15:55:00-04:00,195.7899932861328,196.52000427246094,195.7301025390625,196.25,2080652
2025-05-08 09:30:00-04:00,197.74000549316406,198.1300048828125,196.92999267578125,197.0500030517578,2702502
2025-05-08 09:35:00-04:00,197.0800018310547,197.5998992919922,196.7100067138672,196.83999633789062,717946
2025-05-08 09:40:00-04:00,196.8300018310547,196.97000122070312,196.25999450683594,196.6497039794922,760525
2025-05-08 09:45:00-04:00,196.58999633789062,196.6199951171875,196.32000732421875,196.52999877929688,586525
2025-05-08 09:50:00-04:00,196.5399932861328,196.86000061035156,196.32000732421875,196.44000244140625,489900
2025-05-08 09:55:00-04:00,196.47500610351562,196.58999633789062,196.0821075439453,196.14999389648438,574538
2025-05-08 10:00:00-04:00,196.14999389648438,196.30999755859375,195.88999938964844,196.19000244140625,759368
2025-05-08 10:05:00-04:00,196.19500732421875,196.22999572753906,195.21299743652344,195.35499572753906,788536
2025-05-08 10:10:00-04:00,195.35000610351562,195.44000244140625,194.67959594726562,194.9010009765625,1074066
2025-05-08 10:15:00-04:00,194.88999938964844,195.58900451660156,194.8000030517578,195.52999877929688,651345
2025-05-08 10:20:00-04:00,195.52000427246094,195.94000244140625,195.35000610351562,195.5500030517578,604614
2025-05-08 10:25:00-04:00,195.5399932861328,195.85000610351562,195.50999450683594,195.82000732421875,739834
2025-05-08 10:30:00-04:00,195.8300018310547,196.30990600585938,195.51499938964844,196.16000366210938,682056
2025-05-08 10:35:00-04:00,196.1699981689453,196.35000610351562,196.01499938964844,196.22000122070312,503481
2025-05-08 10:40:00-04:00,196.1999969482422,196.5655975341797,196.05999755859375,196.5399932861328,401509
2025-05-08 10:45:00-04:00,196.5399932861328,196.6699981689453,196.22999572753906,196.63510131835938,374376
2025-05-08 10:50:00-04:00,196.6300048828125,197.24969482421875,196.25,196.66000366210938,647083
2025-05-08 10:55:00-04:00,196.64999389648438,196.8795928955078,196.09800720214844,196.6199951171875,450068
2025-05-08 11:00:00-04:00,196.5800018310547,196.77000427246094,196.4499969482422,196.49989318847656,261853
2025-05-08 11:05:00-04:00,196.47459411621094,196.97999572753906,196.42959594726562,196.94000244140625,317993
2025-05-08 11:10:00-04:00,196.94000244140625,197.02000427246094,196.72999572753906,196.8300018310547,277158
2025-05-08 11:15:00-04:00,196.80999755859375,196.90499877929688,196.61000061035156,196.76600646972656,279744
2025-05-08 11:20:00-04:00,196.77999877929688,197.38999938964844,196.75999450683594,197.35499572753906,711605
2025-05-08 11:25:00-04:00,197.33999633789062,197.8300018310547,197.17999267578125,197.5399932861328,722620
2025-05-08 11:30:00-04:00,197.52999877929688,198.05999755859375,197.30999755859375,197.9600067138672,715664
2025-05-08 11:35:00-04:00,198.02999877929688,198.31719970703125,197.89999389648438,198.31719970703125,563742
2025-05-08 11:40:00-04:00,198.33999633789062,199.32000732421875,198.32000732421875,198.98989868164062,1027214
2025-05-08 11:45:00-04:00,199.02000427246094,199.75,199.02000427246094,199.6699981689453,719837
2025-05-08 11:50:00-04:00,199.6699981689453,199.75,199.32310485839844,199.50999450683594,603091
2025-05-08 11:55:00-04:00,199.51109313964844,199.58999633789062,199.22999572753906,199.33999633789062,453358
2025-05-08 12:00:00-04:00,199.33999633789062,199.8000030517578,199.28590393066406,199.7899932861328,435134
2025-05-08 12:05:00-04:00,199.77999877929688,199.89999389648438,199.63999938964844,199.89500427246094,457214
2025-05-08 12:10:00-04:00,199.88999938964844,200.0399932861328,199.69500732421875,199.9080047607422,719114
2025-05-08 12:15:00-04:00,199.9199981689453,200.0498046875,199.72999572753906,199.8300018310547,330366
2025-05-08 12:20:00-04:00,199.81900024414062,199.94000244140625,199.4600067138672,199.52999877929688,386262
2025-05-08 12:25:00-04:00,199.52000427246094,199.61000061035156,199.22999572753906,199.24000549316406,287879
2025-05-08 12:30:00-04:00,199.23570251464844,199.72999572753906,199.01010131835938,199.57879638671875,332693
2025-05-08 12:35:00-04:00,199.5500030517578,199.69000244140625,199.50999450683594,199.63999938964844,181019
2025-05-08 12:40:00-04:00,199.63999938964844,199.94020080566406,199.6291961669922,199.8300018310547,289951
2025-05-08 12:45:00-04:00,199.80999755859375,199.97000122070312,199.6999969482422,199.9199981689453,256972
2025-05-08 12:50:00-04:00,199.92999267578125,199.99000549316406,199.68499755859375,199.6909942626953,294774
2025-05-08 12:55:00-04:00,199.6699981689453,199.82000732421875,199.50999450683594,199.69500732421875,252268
2025-05-08 13:00:00-04:00,199.72000122070312,199.85000610351562,199.5500030517578,199.68499755859375,225652
2025-05-08 13:05:00-04:00,199.6761932373047,199.77499389648438,199.49000549316406,199.60499572753906,208735
2025-05-08 13:10:00-04:00,199.6053009033203,199.6300048828125,199.4031982421875,199.531494140625,240211
2025-05-08 13:15:00-04:00,199.52999877929688,199.5749969482422,199.35000610351562,199.35000610351562,199725
2025-05-08 13:20:00-04:00,199.35000610351562,199.4799041748047,199.0500030517578,199.4799041748047,400383
2025-05-08 13:25:00-04:00,199.47000122070312,199.47000122070312,199.05999755859375,199.13999938964844,210758
2025-05-08 13:30:00-04:00,199.13999938964844,199.21200561523438,198.85000610351562,198.88999938964844,304334
2025-05-08 13:35:00-04:00,198.89500427246094,198.93499755859375,198.64999389648438,198.75999450683594,281148
2025-05-08 13:40:00-04:00,198.7550048828125,198.89999389648438,198.6199951171875,198.88999938964844,220686
2025-05-08 13:45:00-04:00,198.89019775390625,198.92999267578125,198.60870361328125,198.76499938964844,220333
2025-05-08 13:50:00-04:00,198.75999450683594,198.8000030517578,198.57000732421875,198.78500366210938,209705
2025-05-08 13:55:00-04:00,198.77999877929688,198.78500366210938,198.3032989501953,198.32130432128906,314077
2025-05-08 14:00:00-04:00,198.3300018310547,198.41000366210938,198.08999633789062,198.10000610351562,320681
2025-05-08 14:05:00-04:00,198.1199951171875,198.4199981689453,198.110107421875,198.389892578125,221228
2025-05-08 14:10:00-04:00,198.3800048828125,198.44000244140625,198.1501007080078,198.32000732421875,316737
2025-05-08 14:15:00-04:00,198.30999755859375,198.6649932861328,198.28619384765625,198.55999755859375,322550
2025-05-08 14:20:00-04:00,198.5653076171875,198.64999389648438,198.3000030517578,198.5,339971
2025-05-08 14:25:00-04:00,198.50999450683594,198.63999938964844,198.3699951171875,198.63999938964844,236497
2025-05-08 14:30:00-04:00,198.63999938964844,199.0800018310547,198.6352996826172,199.0626983642578,455499
2025-05-08 14:35:00-04:00,199.07000732421875,199.25929260253906,198.94960021972656,198.99110412597656,347753
2025-05-08 14:40:00-04:00,199.0,199.0800018310547,198.92999267578125,198.97999572753906,189734
2025-05-08 14:45:00-04:00,198.9866943359375,199.0299072265625,198.8300018310547,198.9499969482422,202562
2025-05-08 14:50:00-04:00,198.9499969482422,198.97000122070312,198.57000732421875,198.80999755859375,243992
2025-05-08 14:55:00-04:00,198.80999755859375,198.85980224609375,198.60000610351562,198.6199951171875,200026
2025-05-08 15:00:00-04:00,198.6199951171875,198.88999938964844,198.4499969482422,198.80999755859375,228965
2025-05-08 15:05:00-04:00,198.7899932861328,198.83999633789062,198.5800018310547,198.69000244140625,233351
2025-05-08 15:10:00-04:00,198.7100067138672,198.8800048828125,198.67999267578125,198.78599548339844,235835
2025-05-08 15:15:00-04:00,198.7949981689453,199.06959533691406,198.72000122070312,199.06959533691406,267810
2025-05-08 15:20:00-04:00,199.0500030517578,199.52000427246094,199.02999877929688,199.32000732421875,660137
2025-05-08 15:25:00-04:00,199.3217010498047,199.68800354003906,199.25,199.55999755859375,448682
2025-05-08 15:30:00-04:00,199.57000732421875,199.6199951171875,199.17999267578125,199.3000030517578,396299
2025-05-08 15:35:00-04:00,199.30999755859375,199.35000610351562,198.9499969482422,199.02999877929688,367225
2025-05-08 15:40:00-04:00,199.03500366210938,199.0500030517578,198.5,198.57000732421875,484020
2025-05-08 15:45:00-04:00,198.5731964111328,198.6750030517578,198.11000061035156,198.15719604492188,480969
2025-05-08 15:50:00-04:00,198.1699981689453,198.27000427246094,197.35000610351562,197.52000427246094,1095969
2025-05-08 15:55:00-04:00,197.5399932861328,197.63999938964844,197.16400146484375,197.39999389648438,2455061
2025-05-09 09:30:00-04:00,199.0050048828125,200.53990173339844,198.71499633789062,200.14500427246094,3400861
2025-05-09 09:35:00-04:00,200.13999938964844,200.375,199.07000732421875,199.2100067138672,809004
2025-05-09 09:40:00-04:00,199.1999969482422,199.2534942626953,198.39500427246094,198.6334991455078,626984
2025-05-09 09:45:00-04:00,198.6981964111328,199.27000427246094,198.4199981689453,199.24029541015625,601759
2025-05-09 09:50:00-04:00,199.24029541015625,199.34019470214844,198.7100067138672,199.22019958496094,422394
2025-05-09 09:55:00-04:00,199.1999969482422,199.8000030517578,199.16000366210938,199.75,551370
2025-05-09 10:00:00-04:00,199.7449951171875,200.23500061035156,199.65499877929688,200.0399932861328,729167
2025-05-09 10:05:00-04:00,200.0449981689453,200.0699005126953,199.4499969482422,199.5019073486328,615186
2025-05-09 10:10:00-04:00,199.5,199.76499938964844,199.16000366210938,199.6300048828125,480990
2025-05-09 10:15:00-04:00,199.64999389648438,199.72999572753906,199.07000732421875,199.1199951171875,421472
2025-05-09 10:20:00-04:00,199.08999633789062,199.32000732421875,198.89999389648438,199.02999877929688,502937
2025-05-09 10:25:00-04:00,199.02999877929688,199.1300048828125,198.1199951171875,198.360107421875,575367
2025-05-09 10:30:00-04:00,198.38499450683594,198.5800018310547,198.00999450683594,198.0800018310547,465397
2025-05-09 10:35:00-04:00,198.0800018310547,198.17999267578125,197.53500366210938,197.74989318847656,648837
2025-05-09 10:40:00-04:00,197.7100067138672,198.1999969482422,197.55999755859375,198.09500122070312,499850
2025-05-09 10:45:00-04:00,198.1103057861328,198.3350067138672,197.92999267578125,198.1929931640625,324378
2025-05-09 10:50:00-04:00,198.17999267578125,198.41000366210938,198.0,198.27499389648438,282616
2025-05-09 10:55:00-04:00,198.25,198.5,198.13999938964844,198.3800048828125,302934
2025-05-09 11:00:00-04:00,198.3800048828125,198.85000610351562,198.3000030517578,198.80499267578125,224642
2025-05-09 11:05:00-04:00,198.80499267578125,198.9949951171875,198.77999877929688,198.87930297851562,304796
2025-05-09 11:10:00-04:00,198.8800048828125,198.8800048828125,198.30999755859375,198.7449951171875,361760
2025-05-09 11:15:00-04:00,198.78990173339844,199.17999267578125,198.77000427246094,198.82000732421875,474019
2025-05-09 11:20:00-04:00,198.82000732421875,198.83970642089844,198.35580444335938,198.38999938964844,333768
2025-05-09 11:25:00-04:00,198.38009643554688,198.52000427246094,198.1999969482422,198.42999267578125,328932
2025-05-09 11:30:00-04:00,198.4199981689453,198.57000732421875,198.13999938964844,198.5500946044922,332611
2025-05-09 11:35:00-04:00,198.55999755859375,198.66400146484375,198.30999755859375,198.35000610351562,265905
2025-05-09 11:40:00-04:00,198.35000610351562,198.56500244140625,198.22999572753906,198.52789306640625,203879
2025-05-09 11:45:00-04:00,198.52999877929688,198.7803955078125,198.3699951171875,198.68359375,264931
2025-05-09 11:50:00-04:00,198.6699981689453,199.00999450683594,198.55999755859375,198.69000244140625,262586
2025-05-09 11:55:00-04:00,198.6699981689453,198.7698974609375,198.5449981689453,198.7584991455078,205856
2025-05-09 12:00:00-04:00,198.74000549316406,198.75970458984375,198.08059692382812,198.10000610351562,295825
2025-05-09 12:05:00-04:00,198.10000610351562,198.29750061035156,198.02999877929688,198.06019592285156,277738
2025-05-09 12:10:00-04:00,198.07000732421875,198.47999572753906,197.92999267578125,198.47000122070312,296698
2025-05-09 12:15:00-04:00,198.47000122070312,198.66000366210938,198.27000427246094,198.39999389648438,217920
2025-05-09 12:20:00-04:00,198.38999938964844,198.5,198.27000427246094,198.36990356445312,124762
2025-05-09 12:25:00-04:00,198.32000732421875,198.35989379882812,198.11000061035156,198.13499450683594,143101
2025-05-09 12:30:00-04:00,198.1300048828125,198.24000549316406,198.0399932861328,198.17010498046875,179609
2025-05-09 12:35:00-04:00,198.17140197753906,198.3800048828125,197.8350067138672,197.85000610351562,256791
2025-05-09 12:40:00-04:00,197.85000610351562,198.0800018310547,197.85000610351562,197.89950561523438,199237
2025-05-09 12:45:00-04:00,197.88999938964844,198.0106964111328,197.75,197.83999633789062,271563
2025-05-09 12:50:00-04:00,197.8798065185547,198.19000244140625,197.8300018310547,198.18499755859375,240253
2025-05-09 12:55:00-04:00,198.18499755859375,198.28990173339844,197.9600067138672,197.97000122070312,308676
2025-05-09 13:00:00-04:00,197.94920349121094,198.16000366210938,197.88999938964844,197.99000549316406,340796
2025-05-09 13:05:00-04:00,198.00999450683594,198.32000732421875,197.77999877929688,198.32000732421875,222730
2025-05-09 13:10:00-04:00,198.32000732421875,198.4499969482422,198.0500030517578,198.06500244140625,201606
2025-05-09 13:15:00-04:00,198.05999755859375,198.38999938964844,198.05999755859375,198.16000366210938,212713
2025-05-09 13:20:00-04:00,198.1750030517578,198.41000366210938,197.60000610351562,198.2100067138672,444629
2025-05-09 13:25:00-04:00,198.1999969482422,198.39999389648438,198.13999938964844,198.13999938964844,175621
2025-05-09 13:30:00-04:00,198.14500427246094,198.27499389648438,197.91000366210938,197.9600067138672,211434
2025-05-09 13:35:00-04:00,197.9600067138672,198.32000732421875,197.9199981689453,198.30999755859375,206148
2025-05-09 13:40:00-04:00,198.2899932861328,198.53500366210938,198.2100067138672,198.4600067138672,225498
2025-05-09 13:45:00-04:00,198.4600067138672,198.77999877929688,198.45030212402344,198.68980407714844,201296
2025-05-09 13:50:00-04:00,198.67999267578125,198.69940185546875,198.4741973876953,198.5800018310547,184155
2025-05-09 13:55:00-04:00,198.57000732421875,198.81500244140625,198.56680297851562,198.70570373535156,202590
2025-05-09 14:00:00-04:00,198.7100067138672,198.89999389648438,198.6699981689453,198.6999969482422,186750
2025-05-09 14:05:00-04:00,198.7100067138672,198.99000549316406,198.63999938964844,198.8300018310547,219131
2025-05-09 14:10:00-04:00,198.8300018310547,198.99989318847656,198.8000030517578,198.97999572753906,145990
2025-05-09 14:15:00-04:00,198.9550018310547,199.0998992919922,198.50999450683594,198.74000549316406,301778
2025-05-09 14:20:00-04:00,198.72500610351562,199.0,198.63999938964844,198.97000122070312,192389
2025-05-09 14:25:00-04:00,198.9600067138672,199.0800018310547,198.8300018310547,198.91000366210938,193047
2025-05-09 14:30:00-04:00,198.94000244140625,199.13999938964844,198.88999938964844,199.05380249023438,196238
2025-05-09 14:35:00-04:00,199.04969787597656,199.08470153808594,198.89999389648438,198.94500732421875,183033
2025-05-09 14:40:00-04:00,198.97000122070312,198.99000549316406,198.7899932861328,198.85980224609375,168466
2025-05-09 14:45:00-04:00,198.85000610351562,199.08999633789062,198.83999633789062,198.9501953125,227463
2025-05-09 14:50:00-04:00,198.97000122070312,199.13999938964844,198.75999450683594,198.856201171875,170656
2025-05-09 14:55:00-04:00,198.86000061035156,199.05020141601562,198.72000122070312,198.92999267578125,234693
2025-05-09 15:00:00-04:00,198.9221954345703,199.19000244140625,198.89999389648438,199.19000244140625,257935
2025-05-09 15:05:00-04:00,199.19000244140625,199.39990234375,199.01499938964844,199.28500366210938,390423
2025-05-09 15:10:00-04:00,199.3000030517578,199.42999267578125,198.97999572753906,199.08999633789062,334226
2025-05-09 15:15:00-04:00,199.10499572753906,199.25,198.91000366210938,199.22500610351562,239455
2025-05-09 15:20:00-04:00,199.21499633789062,199.24000549316406,198.78500366210938,198.8699951171875,275611
2025-05-09 15:25:00-04:00,198.89019775390625,198.9199981689453,198.7100067138672,198.77999877929688,267168
2025-05-09 15:30:00-04:00,198.8000030517578,198.86990356445312,198.42999267578125,198.83999633789062,363310
2025-05-09 15:35:00-04:00,198.8300018310547,198.92990112304688,198.47999572753906,198.5800018310547,271564
2025-05-09 15:40:00-04:00,198.58999633789062,198.8090057373047,198.50999450683594,198.69000244140625,384684
2025-05-09 15:45:00-04:00,198.6999969482422,198.75999450683594,198.35000610351562,198.4600067138672,406702
2025-05-09 15:50:00-04:00,198.49000549316406,198.85000610351562,198.47999572753906,198.75999450683594,703079
2025-05-09 15:55:00-04:00,198.75999450683594,198.75999450683594,198.34010314941406,198.5399932861328,1344951
2025-05-12 09:30:00-04:00,210.97000122070312,211.26649475097656,207.0,208.89999389648438,9875626
2025-05-12 09:35:00-04:00,208.85940551757812,209.0,207.0800018310547,207.32000732421875,1900934
2025-05-12 09:40:00-04:00,207.30999755859375,207.6199951171875,206.75,207.39010620117188,1601988
2025-05-12 09:45:00-04:00,207.39999389648438,208.30999755859375,207.30999755859375,208.04690551757812,1351030
2025-05-12 09:50:00-04:00,208.05999755859375,208.36000061035156,207.35040283203125,207.8300018310547,1107089
2025-05-12 09:55:00-04:00,207.88999938964844,208.5399932861328,207.74000549316406,208.52999877929688,1194147
2025-05-12 10:00:00-04:00,208.52499389648438,209.6999969482422,208.46499633789062,209.63909912109375,1244865
2025-05-12 10:05:00-04:00,209.639892578125,209.8800048828125,209.24000549316406,209.63999938964844,1282606
2025-05-12 10:10:00-04:00,209.6300048828125,209.9600067138672,209.27000427246094,209.85000610351562,935875
2025-05-12 10:15:00-04:00,209.86000061035156,210.02000427246094,209.0500030517578,209.13999938964844,1109676
2025-05-12 10:20:00-04:00,209.16000366210938,210.00990295410156,209.15499877929688,209.88999938964844,818706
2025-05-12 10:25:00-04:00,209.92010498046875,210.08999633789062,208.55999755859375,209.16000366210938,1367104
2025-05-12 10:30:00-04:00,209.1699981689453,209.24000549316406,208.47999572753906,208.9499969482422,787039
2025-05-12 10:35:00-04:00,208.92999267578125,209.4199981689453,208.8000030517578,209.1199951171875,531950
2025-05-12 10:40:00-04:00,209.1199951171875,209.77000427246094,208.94000244140625,209.76499938964844,508049
2025-05-12 10:45:00-04:00,209.75999450683594,210.22999572753906,209.6999969482422,209.89109802246094,858758
2025-05-12 10:50:00-04:00,209.88999938964844,210.0,209.27999877929688,209.68499755859375,508768
2025-05-12 10:55:00-04:00,209.68499755859375,209.74000549316406,208.96470642089844,209.1199951171875,498492
2025-05-12 11:00:00-04:00,209.11500549316406,209.1300048828125,208.61000061035156,208.77000427246094,475105
2025-05-12 11:05:00-04:00,208.72030639648438,208.8300018310547,208.32000732421875,208.6999969482422,524510
2025-05-12 11:10:00-04:00,208.72000122070312,208.7220001220703,208.25010681152344,208.32000732421875,360804
2025-05-12 11:15:00-04:00,208.3300018310547,208.49000549316406,208.13999938964844,208.47000122070312,376877
2025-05-12 11:20:00-04:00,208.4600067138672,208.5500030517578,208.1199951171875,208.54989624023438,505951
2025-05-12 11:25:00-04:00,208.54080200195312,208.7899932861328,208.38999938964844,208.75999450683594,382031
2025-05-12 11:30:00-04:00,208.77999877929688,208.92999267578125,208.50999450683594,208.74000549316406,406679
2025-05-12 11:35:00-04:00,208.747802734375,208.9864959716797,208.64999389648438,208.74000549316406,296150
2025-05-12 11:40:00-04:00,208.72500610351562,208.84970092773438,208.4499969482422,208.6199951171875,325182
2025-05-12 11:45:00-04:00,208.58999633789062,208.8148956298828,208.4499969482422,208.75999450683594,299385
2025-05-12 11:50:00-04:00,208.77000427246094,208.8000030517578,208.4102020263672,208.52000427246094,344806
2025-05-12 11:55:00-04:00,208.52999877929688,208.77999877929688,208.40679931640625,208.4250030517578,377686
2025-05-12 12:00:00-04:00,208.4250030517578,208.5261993408203,208.25,208.4499969482422,383876
2025-05-12 12:05:00-04:00,208.4600067138672,208.60000610351562,208.35000610351562,208.5699005126953,298235
2025-05-12 12:10:00-04:00,208.55999755859375,208.77000427246094,208.5,208.75999450683594,296370
2025-05-12 12:15:00-04:00,208.77000427246094,208.77000427246094,208.38999938964844,208.5800018310547,294722
2025-05-12 12:20:00-04:00,208.55999755859375,208.9600067138672,208.41000366210938,208.87240600585938,381628
2025-05-12 12:25:00-04:00,208.88999938964844,208.97999572753906,208.67140197753906,208.72999572753906,239607
